,timestamp,latitude,longitude,minimum_bounding_longitude,maximum_bounding_longitude,minimum_bounding_latitude,maximum_bounding_latitude,worldview_url,snapshot_url,image_filename,image_path,sea_ice_concentration
21,2007-01-02T22:25:08Z,49.619656,-139.96898000000002,-140.06898,-139.86898000000002,49.519656,49.719656,"https://worldview.earthdata.nasa.gov/?v=-140.06898,49.519656,-139.86898000000002,49.719656&t=2007-01-02T22%3A25%3A08Z&l=Coastlines,MODIS_Aqua_CorrectedReflectance_TrueColor","https://wvs.earthdata.nasa.gov/api/v1/snapshot?REQUEST=GetSnapshot&TIME=2007-01-02T22:25:08Z&BBOX=49.519656,-140.06898,49.719656,-139.86898000000002&CRS=EPSG:4326&LAYERS=MODIS_Aqua_CorrectedReflectance_TrueColor,Coastlines&WRAP=day,x&FORMAT=image/png&WIDTH=800&HEIGHT=800","Anomaly 22 - (49.619656, -139.968980, 2007-01-02T22-25-08Z).png","Images\Anomaly 22 - (49.619656, -139.968980, 2007-01-02T22-25-08Z).png",
22,2007-01-02T22:25:16Z,50.077995,-140.16147,-140.26147,-140.06146999999999,49.977995,50.177995,"https://worldview.earthdata.nasa.gov/?v=-140.26147,49.977995,-140.06147,50.177995&t=2007-01-02T22%3A25%3A16Z&l=Coastlines,MODIS_Aqua_CorrectedReflectance_TrueColor","https://wvs.earthdata.nasa.gov/api/v1/snapshot?REQUEST=GetSnapshot&TIME=2007-01-02T22:25:16Z&BBOX=49.977995,-140.26147,50.177995,-140.06147&CRS=EPSG:4326&LAYERS=MODIS_Aqua_CorrectedReflectance_TrueColor,Coastlines&WRAP=day,x&FORMAT=image/png&WIDTH=800&HEIGHT=800","Anomaly 23 - (50.077995, -140.161470, 2007-01-02T22-25-16Z).png","Images\Anomaly 23 - (50.077995, -140.161470, 2007-01-02T22-25-16Z).png",
23,2007-01-03T00:02:51Z,45.453823,-163.06746,-163.16746,-162.96746000000005,45.353823,45.553823,"https://worldview.earthdata.nasa.gov/?v=-163.16746,45.353823,-162.96746000000002,45.553823&t=2007-01-03T00%3A02%3A51Z&l=Coastlines,MODIS_Aqua_CorrectedReflectance_TrueColor","https://wvs.earthdata.nasa.gov/api/v1/snapshot?REQUEST=GetSnapshot&TIME=2007-01-03T00:02:51Z&BBOX=45.353823,-163.16746,45.553823,-162.96746000000002&CRS=EPSG:4326&LAYERS=MODIS_Aqua_CorrectedReflectance_TrueColor,Coastlines&WRAP=day,x&FORMAT=image/png&WIDTH=800&HEIGHT=800","Anomaly 24 - (45.453823, -163.067460, 2007-01-03T00-02-51Z).png","Images\Anomaly 24 - (45.453823, -163.067460, 2007-01-03T00-02-51Z).png",
24,2007-01-03T00:03:38Z,48.24797,-164.13258000000005,-164.23258000000004,-164.03258000000002,48.14797,48.34797,"https://worldview.earthdata.nasa.gov/?v=-164.23258000000004,48.14797,-164.03258000000005,48.347970000000004&t=2007-01-03T00%3A03%3A38Z&l=Coastlines,MODIS_Aqua_CorrectedReflectance_TrueColor","https://wvs.earthdata.nasa.gov/api/v1/snapshot?REQUEST=GetSnapshot&TIME=2007-01-03T00:03:38Z&BBOX=48.14797,-164.23258000000004,48.347970000000004,-164.03258000000005&CRS=EPSG:4326&LAYERS=MODIS_Aqua_CorrectedReflectance_TrueColor,Coastlines&WRAP=day,x&FORMAT=image/png&WIDTH=800&HEIGHT=800","Anomaly 25 - (48.247970, -164.132580, 2007-01-03T00-03-38Z).png","Images\Anomaly 25 - (48.247970, -164.132580, 2007-01-03T00-03-38Z).png",
25,2007-01-03T00:04:32Z,51.42858,-165.47296,-165.57296000000002,-165.37296,51.32858,51.52858,"https://worldview.earthdata.nasa.gov/?v=-165.57296,51.328579999999995,-165.37296,51.52858&t=2007-01-03T00%3A04%3A32Z&l=Coastlines,MODIS_Aqua_CorrectedReflectance_TrueColor","https://wvs.earthdata.nasa.gov/api/v1/snapshot?REQUEST=GetSnapshot&TIME=2007-01-03T00:04:32Z&BBOX=51.328579999999995,-165.57296,51.52858,-165.37296&CRS=EPSG:4326&LAYERS=MODIS_Aqua_CorrectedReflectance_TrueColor,Coastlines&WRAP=day,x&FORMAT=image/png&WIDTH=800&HEIGHT=800","Anomaly 26 - (51.428580, -165.472960, 2007-01-03T00-04-32Z).png","Images\Anomaly 26 - (51.428580, -165.472960, 2007-01-03T00-04-32Z).png",0.0
26,2007-01-03T00:05:34Z,55.103530000000006,-167.24086,-167.34086000000002,-167.14086,55.00353000000001,55.20353000000001,"https://worldview.earthdata.nasa.gov/?v=-167.34086,55.003530000000005,-167.14086,55.20353000000001&t=2007-01-03T00%3A05%3A34Z&l=Coastlines,MODIS_Aqua_CorrectedReflectance_TrueColor","https://wvs.earthdata.nasa.gov/api/v1/snapshot?REQUEST=GetSnapshot&TIME=2007-01-03T00:05:34Z&BBOX=55.003530000000005,-167.34086,55.20353000000001,-167.14086&CRS=EPSG:4326&LAYERS=MODIS_Aqua_CorrectedReflectance_TrueColor,Coastlines&WRAP=day,x&FORMAT=image/png&WIDTH=800&HEIGHT=800","Anomaly 27 - (55.103530, -167.240860, 2007-01-03T00-05-34Z).png","Images\Anomaly 27 - (55.103530, -167.240860, 2007-01-03T00-05-34Z).png",0.0
27,2007-01-03T01:45:00Z,57.0455,166.97998,166.87998000000005,167.07998,56.9455,57.1455,"https://worldview.earthdata.nasa.gov/?v=166.87998000000002,56.945499999999996,167.07998,57.1455&t=2007-01-03T01%3A45%3A00Z&l=Coastlines,MODIS_Aqua_CorrectedReflectance_TrueColor","https://wvs.earthdata.nasa.gov/api/v1/snapshot?REQUEST=GetSnapshot&TIME=2007-01-03T01:45:00Z&BBOX=56.945499999999996,166.87998000000002,57.1455,167.07998&CRS=EPSG:4326&LAYERS=MODIS_Aqua_CorrectedReflectance_TrueColor,Coastlines&WRAP=day,x&FORMAT=image/png&WIDTH=800&HEIGHT=800","Anomaly 28 - (57.045500, 166.979980, 2007-01-03T01-45-00Z).png","Images\Anomaly 28 - (57.045500, 166.979980, 2007-01-03T01-45-00Z).png",0.0
28,2007-01-03T03:21:04Z,47.08748,146.87675,146.77675,146.97674999999995,46.98748,47.18748,"https://worldview.earthdata.nasa.gov/?v=146.77675,46.98748,146.97674999999998,47.18748&t=2007-01-03T03%3A21%3A04Z&l=Coastlines,MODIS_Aqua_CorrectedReflectance_TrueColor","https://wvs.earthdata.nasa.gov/api/v1/snapshot?REQUEST=GetSnapshot&TIME=2007-01-03T03:21:04Z&BBOX=46.98748,146.77675,47.18748,146.97674999999998&CRS=EPSG:4326&LAYERS=MODIS_Aqua_CorrectedReflectance_TrueColor,Coastlines&WRAP=day,x&FORMAT=image/png&WIDTH=800&HEIGHT=800","Anomaly 29 - (47.087480, 146.876750, 2007-01-03T03-21-04Z).png","Images\Anomaly 29 - (47.087480, 146.876750, 2007-01-03T03-21-04Z).png",0.0
29,2007-01-03T16:33:26Z,51.699604,-52.805533999999994,-52.905533999999996,-52.705534,51.599604,51.799603999999995,"https://worldview.earthdata.nasa.gov/?v=-52.905534,51.599604,-52.705534,51.799604&t=2007-01-03T16%3A33%3A26Z&l=Coastlines,MODIS_Aqua_CorrectedReflectance_TrueColor","https://wvs.earthdata.nasa.gov/api/v1/snapshot?REQUEST=GetSnapshot&TIME=2007-01-03T16:33:26Z&BBOX=51.599604,-52.905534,51.799604,-52.705534&CRS=EPSG:4326&LAYERS=MODIS_Aqua_CorrectedReflectance_TrueColor,Coastlines&WRAP=day,x&FORMAT=image/png&WIDTH=800&HEIGHT=800","Anomaly 30 - (51.699604, -52.805534, 2007-01-03T16-33-26Z).png","Images\Anomaly 30 - (51.699604, -52.805534, 2007-01-03T16-33-26Z).png",0.0
30,2007-01-03T16:33:27Z,51.708412,-52.809546999999995,-52.909546999999996,-52.709547,51.608412,51.808412,"https://worldview.earthdata.nasa.gov/?v=-52.909547,51.608412,-52.709547,51.808412000000004&t=2007-01-03T16%3A33%3A27Z&l=Coastlines,MODIS_Aqua_CorrectedReflectance_TrueColor","https://wvs.earthdata.nasa.gov/api/v1/snapshot?REQUEST=GetSnapshot&TIME=2007-01-03T16:33:27Z&BBOX=51.608412,-52.909547,51.808412000000004,-52.709547&CRS=EPSG:4326&LAYERS=MODIS_Aqua_CorrectedReflectance_TrueColor,Coastlines&WRAP=day,x&FORMAT=image/png&WIDTH=800&HEIGHT=800","Anomaly 31 - (51.708412, -52.809547, 2007-01-03T16-33-27Z).png","Images\Anomaly 31 - (51.708412, -52.809547, 2007-01-03T16-33-27Z).png",0.0
31,2007-01-03T16:33:39Z,52.474169999999994,-53.16020200000001,-53.26020200000002,-53.06020200000001,52.37417,52.574169999999995,"https://worldview.earthdata.nasa.gov/?v=-53.260202000000014,52.37417,-53.06020200000001,52.57417&t=2007-01-03T16%3A33%3A39Z&l=Coastlines,MODIS_Aqua_CorrectedReflectance_TrueColor","https://wvs.earthdata.nasa.gov/api/v1/snapshot?REQUEST=GetSnapshot&TIME=2007-01-03T16:33:39Z&BBOX=52.37417,-53.260202000000014,52.57417,-53.06020200000001&CRS=EPSG:4326&LAYERS=MODIS_Aqua_CorrectedReflectance_TrueColor,Coastlines&WRAP=day,x&FORMAT=image/png&WIDTH=800&HEIGHT=800","Anomaly 32 - (52.474170, -53.160202, 2007-01-03T16-33-39Z).png","Images\Anomaly 32 - (52.474170, -53.160202, 2007-01-03T16-33-39Z).png",0.0
